date,Stage,Tmin,Tavg,Tmax,Humidity_min,Humidity_Avg,Humidity_max,Rain,Solar R_Avg,wind_speed_Avg,ETo,Irri,WCTot,YieldPart
03/05/2019,2,6.4,10,13.6,75,85.2917,94,7.2,33.8573,3.4104,1.6,0,272.6,0
03/06/2019,2,5.5,9.1,12.6,60,81.6562,95,25.6,127.1062,9.8083,2.1,0,285.9,0
03/07/2019,2,1.2,6.6,12,56,84.3958,95,5.4,94.125,3.351,1.9,0,270.5,0
03/08/2019,2,2.3,9.5,16.6,44,73.7604,95,0,169.3844,1.8365,2.2,30,292.9,0
03/09/2019,2,5.4,12.7,20,40,65.6979,90,0,188.4375,1.15,2.4,0,264.9,0
03/10/2019,2,6.8,15.2,23.5,38,70.0625,94,0,192.4292,1.5135,2.8,0,258.9,0
03/11/2019,2,11.5,16.1,20.8,39,60.6562,78,0,197.375,7.7437,4,0,255.7,0
03/12/2019,2,6,13.9,21.9,22,63.375,91,0,195.6375,3.6375,3.6,30,281.7,0
03/13/2019,2,6.3,10.6,14.8,38,52.7083,80,0,203.2823,15.8219,3.9,0,262.8,0
03/14/2019,2,7.3,13.8,20.4,19,40.2812,55,0,208.5917,7.9562,5.1,0,256.9,0
03/15/2019,2,7.5,15.2,22.9,16,39,60,0,213.2094,1.5271,3,0,255.3,0
03/16/2019,2,5.7,14.7,23.7,21,47,76,0,205.7406,1.2208,3,30,281.9,0
03/17/2019,2,3.9,11.1,18.3,42,62.0208,88,0,198.4333,4.4354,3.1,0,263.6,0
03/18/2019,2,7,11.8,16.7,23,42.1771,64,0,209.3135,15.9979,5.4,0,256.6,0
03/19/2019,2,8.6,13.4,18.3,30,41.1146,50,0,210.1969,12.1802,5.3,0,253.8,0
03/20/2019,2,7.5,12.3,17.1,29,45.7604,60,0,215.7865,7.0281,4,30,279.4,0
03/21/2019,2,4.8,11.2,17.6,26,45.7292,68,0,217.1104,3.7906,3.4,0,263.1,0
03/22/2019,2,4.9,11.9,18.8,23,42.0208,69,0,217.4167,1.8792,2.9,0,258.6,0
03/23/2019,2,5.5,13.1,20.6,24,41.9792,69,0,212.2531,5.976,4.5,0,255.7,0
03/24/2019,2,9.6,15.4,21.3,24,41.4271,63,0,211.7292,6.5677,4.8,30,280.4,0
03/25/2019,2,8.6,15.6,22.5,23,37.4792,67,0,218.3333,10.8323,6,0,261.1,0
03/26/2019,2,6.6,14.3,21.9,20,37.7083,55,0,227.0448,16.7531,7.3,0,254.8,0
03/27/2019,2,8.3,14.7,21,18,30.1979,46,0,229.1135,7.3927,5.5,0,252.3,0
03/28/2019,2,7.3,13.8,20.3,19,31.6979,64,0,228.574,4.6844,4.3,30,277.5,0
03/29/2019,2,8.3,14,19.7,20,32.7917,44,0,227.7104,3.2302,3.8,0,262.5,0
03/30/2019,2,8,14.3,20.5,24,41.8958,62,0,217.8042,3.5688,3.9,0,256.9,0
03/31/2019,2,5.1,12.8,20.4,33,57.5521,76,1.4,189.799,3.1083,3.6,0,254.3,0
04/01/2019,2,9.3,13.2,17,56,74.1979,86,2.6,94.451,1.4292,2.3,30,284.4,0
04/02/2019,2,4.9,12.6,20.3,29,64.8229,94,0,222.8698,2.3708,3.4,0,263.4,0
04/03/2019,2,3.3,9.8,16.2,32,58.6042,87,0,233.4073,6.0135,3.6,0,256.8,0
04/04/2019,3,2,8.7,15.3,28,58.3438,93,4.2,200.7323,4.9688,3.4,0,257.1,0
04/05/2019,3,4.4,7.5,10.5,58,79.2812,93,3.2,149.601,5.25,2,30,288,0
04/06/2019,3,4.2,7.2,10.2,68,84.3646,95,20.6,117.8865,5.826,1.8,0,283.9,0
04/07/2019,3,6.3,8.9,11.6,79,88.5104,93,5.4,63.0604,2.3271,1.7,0,270.4,0.003
04/08/2019,3,6.7,10.7,14.6,52,74.0417,94,3.2,183.699,4.4292,2.6,0,265.7,0.011
04/09/2019,3,6.8,11.1,15.3,49,74.9167,93,3.8,185.6229,5.6083,2.9,30,294.9,0.024
04/10/2019,3,7.3,11.9,16.5,49,65.8854,80,0,171.5323,6.2198,3.3,0,264.1,0.036
04/11/2019,3,5.9,12.2,18.5,35,59.7812,86,0,220.651,2.9667,3.4,0,257.3,0.045
04/12/2019,3,5.2,13.3,21.3,30,57.0938,89,0,251.9469,1.5313,3.5,0,253.2,0.056
04/13/2019,3,7.9,14.5,21.1,30,66.3229,88,0,188.4333,2.899,3.7,30,279.1,0.07
04/14/2019,3,11.1,16.5,21.9,51,77.8021,93,0,146.9927,1.7167,3.2,0,263.3,0.086
04/15/2019,3,6.8,12.7,18.5,41,72.9688,92,0,151.6469,4.6062,3.5,0,257.3,0.105
04/16/2019,3,4.5,12.7,20.9,29,62.2292,92,0,232.0906,2.1198,3.7,0,253,0.127
04/17/2019,3,7.4,11.3,15.2,66,85.8646,94,9,44.3208,3.399,2.4,30,289.4,0.154
04/18/2019,3,7.9,12.7,17.5,49,86.1146,95,7.4,134.025,1.1229,2.7,0,271.9,0.186
04/19/2019,3,8,12.8,17.7,56,80.7604,94,8,140.0729,2.176,2.8,0,270.5,0.222
04/20/2019,3,9.7,16.9,24.2,29,55.0417,88,0,245.4312,8.5854,5.7,0,259.4,0.266
